ID	Length	SRX6637057	SRX6637058	SRX6637059	SRX6637060
ENSG00000215983	3999	87.0	78.0	77.0	76.0
ENSG00000183354	32999	20.0	19.0	627.0	531.0
ENSG00000260824	6499	431.0	390.0	242.0	314.0
ENSG00000204922	5999	934.0	928.0	830.0	1010.0
ENSG00000196670	4499	46.0	27.0	98.0	120.0
ENSG00000170946	22499	297.0	262.0	310.0	448.0
ENSG00000149798	10999	50.0	51.0	264.0	170.0
ENSG00000138308	4499	0.0	1.0	94.0	94.0
ENSG00000130726	7999	3194.0	3311.0	2591.0	3253.0
ENSG00000169230	13499	230.0	169.0	134.0	234.0
ENSG00000155463	5499	35.0	29.0	114.0	111.0
ENSG00000116984	28499	9.0	9.0	816.0	533.0
ENSG00000075239	15499	201.0	218.0	371.0	424.0
ENSG00000144566	11499	33.0	45.0	263.0	270.0
ENSG00000252042	3999	250.0	304.0	436.0	538.0
ENSG00000020922	4499	202.0	201.0	166.0	185.0
ENSG00000065427	7499	53.0	61.0	335.0	455.0
ENSG00000140259	3999	608.0	665.0	639.0	562.0
ENSG00000213525	6999	0.0	2.0	92.0	48.0
ENSG00000106554	11999	21.0	16.0	144.0	206.0
ENSG00000273265	13499	256.0	274.0	1780.0	1652.0
ENSG00000196981	6499	153.0	170.0	165.0	224.0
ENSG00000105821	8999	498.0	506.0	317.0	355.0
ENSG00000252743	6999	86.0	43.0	63.0	57.0
ENSG00000114993	3999	151.0	159.0	41.0	62.0
ENSG00000072778	5999	473.0	432.0	254.0	734.0
ENSG00000144741	23999	119.0	124.0	825.0	750.0
ENSG00000158793	17499	88.0	80.0	346.0	343.0
ENSG00000108021	11999	3540.0	4039.0	3252.0	3609.0
ENSG00000262831	4499	3691.0	2963.0	3472.0	4582.0
ENSG00000138326	3999	6.0	3.0	33.0	60.0
ENSG00000111237	4999	74.0	108.0	78.0	49.0
ENSG00000101928	3999	0.0	0.0	41.0	33.0
ENSG00000266445	6499	34.0	34.0	130.0	167.0
ENSG00000269510	9999	6.0	4.0	292.0	138.0
ENSG00000157823	6499	3.0	0.0	101.0	91.0
ENSG00000267515	9499	102.0	86.0	136.0	162.0
ENSG00000125631	3999	33.0	24.0	35.0	45.0
ENSG00000168575	8499	8.0	9.0	119.0	160.0
ENSG00000170615	7499	159.0	180.0	662.0	477.0
ENSG00000134815	13999	124.0	103.0	846.0	687.0
ENSG00000025293	5499	619.0	686.0	570.0	625.0
ENSG00000230364	5499	0.0	3.0	74.0	34.0
ENSG00000134077	9999	125.0	130.0	587.0	632.0
ENSG00000177943	4499	1039.0	1058.0	1086.0	1252.0
ENSG00000188566	4999	314.0	253.0	319.0	334.0
ENSG00000174527	5999	120.0	82.0	102.0	144.0
ENSG00000165716	4999	313.0	336.0	89.0	194.0
ENSG00000148331	4999	375.0	404.0	231.0	289.0
ENSG00000116679	18999	200.0	155.0	286.0	355.0
ENSG00000244119	3999	2.0	0.0	50.0	59.0
ENSG00000177051	13499	237.0	244.0	622.0	521.0
ENSG00000171681	4499	313.0	372.0	62.0	119.0
ENSG00000143382	82999	16616.0	15848.0	19959.0	17419.0
ENSG00000267375	3999	37.0	26.0	49.0	34.0
ENSG00000169925	4999	200.0	216.0	31.0	49.0
ENSG00000260911	4499	2.0	2.0	39.0	42.0
ENSG00000174917	3999	7.0	6.0	52.0	76.0
ENSG00000254690	22999	3290.0	2797.0	7342.0	6136.0
ENSG00000136935	11499	774.0	770.0	557.0	704.0
ENSG00000057149	6999	430.0	488.0	193.0	576.0
ENSG00000179262	3999	1213.0	1246.0	757.0	1472.0
ENSG00000102786	4999	27.0	25.0	74.0	93.0
ENSG00000204463	13999	6796.0	4770.0	4559.0	5514.0
ENSG00000110092	20999	227.0	232.0	388.0	479.0
ENSG00000054965	3999	65.0	65.0	245.0	205.0
ENSG00000257511	4499	80.0	77.0	81.0	118.0
ENSG00000113851	16499	257.0	309.0	294.0	324.0
ENSG00000225884	25499	102.0	129.0	1079.0	1032.0
ENSG00000177873	15499	40.0	51.0	279.0	243.0
ENSG00000164855	11499	307.0	194.0	324.0	429.0
ENSG00000162607	7499	96.0	155.0	68.0	77.0
ENSG00000132386	7499	182.0	120.0	152.0	170.0
ENSG00000266490	22999	188.0	170.0	1003.0	882.0
ENSG00000142694	5499	133.0	78.0	387.0	289.0
ENSG00000267800	5499	146.0	95.0	77.0	72.0
ENSG00000237883	4499	100.0	82.0	149.0	165.0
ENSG00000183808	16999	254.0	284.0	936.0	909.0
ENSG00000199349	10499	7.0	4.0	220.0	155.0
ENSG00000143748	3999	13.0	3.0	44.0	50.0
ENSG00000267689	18859	4228.0	4023.0	4137.0	3542.0
ENSG00000161551	7999	8.0	14.0	110.0	119.0
ENSG00000141385	23499	7656.0	7975.0	3301.0	4123.0
ENSG00000258199	3999	2492.0	2823.0	2322.0	2922.0
ENSG00000239857	4499	305.0	238.0	121.0	134.0
ENSG00000171532	17999	14.0	22.0	515.0	458.0
ENSG00000101109	19499	28.0	31.0	314.0	318.0
ENSG00000117407	9499	13.0	26.0	245.0	138.0
ENSG00000041988	5499	328.0	263.0	232.0	289.0
ENSG00000063660	4999	0.0	1.0	33.0	57.0
ENSG00000100239	5999	701.0	656.0	675.0	681.0
ENSG00000204310	6499	246.0	220.0	116.0	157.0
ENSG00000219665	7499	2.0	1.0	119.0	111.0
ENSG00000268156	5499	36.0	20.0	55.0	75.0
ENSG00000042304	11999	8.0	8.0	167.0	130.0
ENSG00000103047	6499	80.0	75.0	30.0	22.0
ENSG00000247137	9999	86.0	123.0	231.0	400.0
ENSG00000216990	5499	2.0	1.0	119.0	118.0
ENSG00000174111	5999	343.0	321.0	306.0	395.0
ENSG00000011376	5499	93.0	61.0	54.0	47.0
ENSG00000078177	4999	17.0	14.0	7.0	32.0
ENSG00000151693	17499	599.0	627.0	260.0	328.0
ENSG00000270587	4999	198.0	223.0	216.0	158.0
ENSG00000241358	3999	0.0	1.0	26.0	27.0
ENSG00000242527	15499	535.0	625.0	556.0	446.0
ENSG00000267724	4999	72.0	114.0	88.0	96.0
ENSG00000145592	17499	12.0	14.0	354.0	350.0
ENSG00000178093	7499	1823.0	1915.0	775.0	717.0
ENSG00000223549	6499	1160.0	1266.0	911.0	880.0
ENSG00000198863	4499	203.0	153.0	552.0	543.0
ENSG00000250220	6499	19.0	11.0	82.0	85.0
ENSG00000182909	12499	8066.0	5827.0	12695.0	9399.0
ENSG00000267304	6999	58.0	32.0	153.0	53.0
ENSG00000007341	5999	31.0	15.0	103.0	77.0
ENSG00000142188	5999	423.0	451.0	161.0	214.0
ENSG00000080854	12499	818.0	606.0	685.0	596.0
ENSG00000163249	8499	324.0	348.0	477.0	546.0
ENSG00000183291	3999	5.0	3.0	25.0	11.0
ENSG00000081154	4499	10.0	7.0	52.0	56.0
ENSG00000148057	3999	7.0	9.0	48.0	38.0
ENSG00000163082	12499	1518.0	1629.0	1543.0	1338.0
ENSG00000181322	5499	43.0	20.0	61.0	89.0
ENSG00000185662	7499	13.0	8.0	140.0	126.0
ENSG00000013563	3999	4781.0	4859.0	5188.0	6683.0
ENSG00000029363	11499	24.0	10.0	221.0	255.0
ENSG00000171497	19499	157.0	168.0	478.0	516.0
ENSG00000166262	8499	81.0	76.0	71.0	102.0
ENSG00000159433	10499	151.0	121.0	128.0	168.0
ENSG00000263585	4499	284.0	235.0	192.0	227.0
ENSG00000143147	5499	380.0	240.0	67.0	80.0
ENSG00000086544	5499	159.0	142.0	132.0	123.0
ENSG00000272842	15999	214.0	145.0	391.0	403.0
ENSG00000223947	19499	36.0	48.0	336.0	304.0
ENSG00000265393	3999	266.0	133.0	173.0	195.0
ENSG00000126934	9499	70.0	68.0	167.0	355.0
ENSG00000100767	16499	1209.0	1148.0	913.0	1004.0
ENSG00000181773	14999	2469.0	2174.0	2456.0	2308.0
ENSG00000272599	22999	132.0	97.0	698.0	764.0
ENSG00000241528	4499	9.0	6.0	36.0	34.0
ENSG00000264929	4999	10.0	6.0	52.0	34.0
ENSG00000176020	6499	140.0	93.0	174.0	188.0
ENSG00000158526	11999	639.0	635.0	265.0	286.0
ENSG00000008952	9499	4.0	4.0	150.0	109.0
ENSG00000164167	6999	18.0	10.0	127.0	84.0
ENSG00000169282	5999	2614.0	2879.0	1885.0	2044.0
ENSG00000147687	6999	505.0	546.0	501.0	547.0
ENSG00000116668	17999	969.0	918.0	429.0	538.0
ENSG00000243414	4999	13.0	26.0	69.0	85.0
ENSG00000264859	4499	185.0	128.0	196.0	193.0
ENSG00000116985	4999	167.0	175.0	165.0	165.0
ENSG00000167535	9499	1041.0	820.0	620.0	739.0
ENSG00000113716	5499	131.0	185.0	142.0	214.0
ENSG00000182600	32999	21.0	24.0	1078.0	802.0
ENSG00000075131	7999	347.0	400.0	117.0	157.0
ENSG00000125741	7499	2708.0	2756.0	2641.0	2637.0
ENSG00000186815	12499	494.0	493.0	486.0	497.0
ENSG00000198231	7499	836.0	709.0	567.0	519.0
ENSG00000210841	8999	281.0	388.0	275.0	225.0
ENSG00000103363	18499	25003.0	15990.0	22649.0	19528.0
ENSG00000178952	4999	4.0	10.0	43.0	70.0
ENSG00000179526	18999	4572.0	4322.0	4312.0	4659.0
ENSG00000164751	4999	27.0	17.0	72.0	44.0
ENSG00000232334	15499	100.0	70.0	328.0	219.0
ENSG00000049768	3999	48.0	58.0	57.0	64.0
ENSG00000140743	23499	820.0	776.0	433.0	487.0
ENSG00000268785	4999	3.0	0.0	48.0	92.0
ENSG00000197363	3999	8.0	15.0	37.0	36.0
ENSG00000173137	15999	2330.0	1592.0	1632.0	1590.0
ENSG00000236017	16999	198.0	144.0	1457.0	906.0
ENSG00000267871	14999	216.0	255.0	287.0	325.0
ENSG00000228638	24499	530.0	436.0	1558.0	1290.0
ENSG00000153113	4999	111.0	73.0	159.0	203.0
ENSG00000255202	5499	20.0	12.0	130.0	111.0
ENSG00000138100	22499	1995.0	1933.0	1646.0	1478.0
ENSG00000273075	13499	47.0	62.0	327.0	301.0
ENSG00000111424	7999	39.0	42.0	169.0	143.0
ENSG00000120334	67999	819.0	851.0	1962.0	2365.0
ENSG00000128886	9999	2536.0	2674.0	2820.0	2802.0
ENSG00000256364	5499	234.0	207.0	358.0	467.0
ENSG00000223911	10499	8.0	15.0	119.0	120.0
ENSG00000163900	13999	88.0	110.0	257.0	243.0
ENSG00000154723	4499	2.0	1.0	49.0	30.0
ENSG00000183018	4499	2353.0	1923.0	541.0	516.0
ENSG00000169032	12499	9582.0	9674.0	12289.0	15887.0
ENSG00000120215	15499	720.0	651.0	373.0	406.0
ENSG00000100034	4499	38.0	18.0	20.0	17.0
ENSG00000120645	4999	1.0	0.0	69.0	51.0
ENSG00000273454	5499	12.0	2.0	98.0	99.0
ENSG00000183207	6999	12.0	11.0	116.0	112.0
ENSG00000100982	12999	643.0	483.0	569.0	668.0
ENSG00000001631	11999	211.0	172.0	191.0	228.0
ENSG00000115947	7499	141.0	134.0	131.0	164.0
ENSG00000182197	11999	34.0	45.0	191.0	190.0
ENSG00000259052	16499	883.0	884.0	663.0	856.0
ENSG00000131746	20999	3309.0	3222.0	7153.0	5801.0
ENSG00000073711	5499	522.0	556.0	336.0	320.0
ENSG00000196976	18999	1947.0	1470.0	2198.0	1913.0
ENSG00000103550	11499	369.0	328.0	152.0	148.0
ENSG00000135250	12865	525.0	477.0	431.0	478.0
ENSG00000083896	4499	28.0	17.0	57.0	83.0
ENSG00000160062	17499	211.0	227.0	570.0	483.0
ENSG00000122729	8499	166.0	186.0	235.0	234.0
ENSG00000125970	13999	56.0	45.0	345.0	318.0
ENSG00000062370	13499	66.0	61.0	478.0	529.0
ENSG00000075826	9999	49.0	36.0	242.0	289.0
ENSG00000141646	8999	14.0	24.0	71.0	125.0
ENSG00000269471	7499	5.0	5.0	93.0	111.0
ENSG00000110218	7499	896.0	883.0	535.0	619.0
ENSG00000259544	11499	51.0	48.0	153.0	119.0
ENSG00000220925	15499	408.0	456.0	699.0	760.0
ENSG00000252218	7499	279.0	220.0	173.0	164.0
ENSG00000107779	25499	18.0	12.0	713.0	759.0
ENSG00000213277	5499	25.0	25.0	95.0	90.0
ENSG00000138078	4999	7.0	7.0	42.0	61.0
ENSG00000186283	33999	1627.0	1574.0	3525.0	3814.0
ENSG00000152382	10499	4251.0	4580.0	735.0	808.0
ENSG00000136231	3999	109.0	144.0	68.0	85.0
ENSG00000240338	7999	2237.0	1919.0	462.0	512.0
ENSG00000262112	9999	451.0	226.0	246.0	285.0
ENSG00000269106	20499	382.0	311.0	596.0	518.0
ENSG00000160094	6499	6.0	7.0	125.0	127.0
ENSG00000269843	3999	113.0	131.0	66.0	42.0
ENSG00000163462	7499	11921.0	9792.0	7141.0	6189.0
ENSG00000273478	7499	971.0	676.0	455.0	498.0
ENSG00000171135	8999	4.0	13.0	149.0	142.0
ENSG00000169902	5499	255.0	357.0	299.0	429.0
ENSG00000170322	3999	52.0	36.0	18.0	27.0
ENSG00000175224	10499	1998.0	1782.0	1178.0	1174.0
ENSG00000132017	4999	307.0	255.0	76.0	105.0
ENSG00000181610	4499	66.0	76.0	103.0	105.0
ENSG00000147121	10999	29.0	47.0	106.0	117.0
ENSG00000251957	6999	88.0	68.0	138.0	82.0
ENSG00000225400	30499	1764.0	2087.0	2204.0	2236.0
ENSG00000236484	10499	208.0	219.0	420.0	376.0
ENSG00000271553	3999	24.0	23.0	179.0	127.0
ENSG00000167258	39499	145.0	149.0	2103.0	1653.0
ENSG00000179859	10999	1575.0	1228.0	1354.0	1396.0
ENSG00000185900	16499	813.0	950.0	505.0	512.0
ENSG00000168314	16499	1.0	0.0	328.0	312.0
ENSG00000172239	7499	20.0	27.0	65.0	58.0
ENSG00000180228	4999	65.0	76.0	45.0	50.0
ENSG00000171466	5499	167.0	175.0	101.0	112.0
ENSG00000183718	5999	112.0	81.0	195.0	184.0
ENSG00000221233	18499	1574.0	1603.0	1394.0	1500.0
ENSG00000165650	13999	514.0	487.0	825.0	838.0
ENSG00000182481	3999	23.0	34.0	58.0	147.0
ENSG00000139725	5499	476.0	343.0	139.0	144.0
ENSG00000107736	14499	5140.0	5522.0	8899.0	10460.0
ENSG00000231665	6999	347.0	309.0	215.0	285.0
ENSG00000181467	10499	70.0	79.0	162.0	146.0
ENSG00000272181	3999	206.0	168.0	245.0	275.0
ENSG00000160072	6499	20.0	18.0	92.0	103.0
ENSG00000083535	9499	66.0	66.0	237.0	174.0
ENSG00000095564	4499	54.0	71.0	55.0	89.0
ENSG00000265678	3999	93.0	47.0	95.0	100.0
ENSG00000116704	3999	5.0	11.0	39.0	17.0
ENSG00000272345	33499	200.0	196.0	9528.0	8445.0
ENSG00000004142	10999	1515.0	1439.0	1008.0	1042.0
ENSG00000206044	4999	96.0	60.0	64.0	46.0
ENSG00000262484	6499	524.0	420.0	354.0	327.0
ENSG00000105877	4999	244.0	288.0	38.0	60.0
ENSG00000100664	8999	9.0	13.0	179.0	239.0
ENSG00000125107	5999	337.0	337.0	79.0	145.0
ENSG00000225828	4999	11.0	11.0	47.0	38.0
ENSG00000132000	5499	568.0	460.0	136.0	157.0
ENSG00000124920	3999	285.0	357.0	465.0	462.0
ENSG00000272588	9999	47.0	42.0	583.0	511.0
ENSG00000047662	6999	543.0	582.0	839.0	735.0
ENSG00000118514	9499	6.0	9.0	211.0	270.0
ENSG00000135048	31999	67.0	43.0	1694.0	1639.0
ENSG00000162971	5999	281.0	376.0	242.0	269.0
ENSG00000053702	7499	321.0	303.0	46.0	89.0
ENSG00000124193	5499	118.0	75.0	106.0	156.0
ENSG00000178927	7999	181.0	151.0	221.0	201.0
ENSG00000011009	19499	480.0	516.0	712.0	696.0
ENSG00000226698	6999	259.0	221.0	687.0	637.0
ENSG00000161791	4999	75.0	49.0	42.0	49.0
ENSG00000165669	22999	82.0	78.0	568.0	508.0
ENSG00000162702	68499	81.0	73.0	2459.0	1494.0
ENSG00000221163	9999	25.0	26.0	182.0	94.0
ENSG00000145782	5999	17.0	19.0	62.0	94.0
ENSG00000260823	16499	112594.0	113949.0	101036.0	102548.0
ENSG00000213373	8999	1.0	0.0	183.0	151.0
ENSG00000159263	4999	422.0	372.0	290.0	392.0
ENSG00000186862	8999	868.0	730.0	62.0	59.0
ENSG00000255074	16999	133.0	198.0	404.0	314.0
ENSG00000268677	5499	2261.0	2170.0	1091.0	1053.0
ENSG00000171873	5499	13.0	9.0	126.0	105.0
ENSG00000148950	9499	259.0	256.0	335.0	359.0
ENSG00000204104	5499	15.0	18.0	73.0	38.0
ENSG00000187079	17499	20.0	19.0	323.0	723.0
ENSG00000267567	6999	670.0	736.0	328.0	408.0
ENSG00000161048	13499	262.0	285.0	247.0	261.0
ENSG00000262429	3999	203.0	154.0	103.0	164.0
ENSG00000002919	5999	17.0	10.0	102.0	94.0
ENSG00000075420	16999	32.0	33.0	343.0	383.0
ENSG00000188643	5999	1330.0	1537.0	194.0	790.0
ENSG00000145734	4999	22.0	17.0	80.0	72.0
ENSG00000196312	11499	612.0	540.0	289.0	303.0
ENSG00000167614	9499	86.0	84.0	548.0	355.0
ENSG00000239025	5999	7.0	2.0	80.0	53.0
ENSG00000239017	4499	420.0	413.0	128.0	144.0
ENSG00000181741	7999	116.0	92.0	80.0	77.0
ENSG00000260524	5999	2.0	0.0	123.0	96.0
ENSG00000233404	4999	41.0	57.0	56.0	108.0
ENSG00000122008	4999	53.0	22.0	20.0	32.0
ENSG00000269091	4499	46.0	25.0	75.0	82.0
ENSG00000150938	33499	568.0	672.0	1126.0	1006.0
ENSG00000224497	4999	131.0	109.0	199.0	288.0
ENSG00000106624	4499	924.0	1024.0	811.0	814.0
ENSG00000178974	9999	225.0	247.0	325.0	392.0
ENSG00000109332	19499	87.0	55.0	680.0	692.0
ENSG00000072501	4999	16.0	12.0	41.0	40.0
ENSG00000246067	6499	2.0	0.0	188.0	140.0
ENSG00000233622	8999	615.0	470.0	340.0	302.0
ENSG00000101557	14999	345.0	304.0	164.0	158.0
ENSG00000138794	4499	155.0	172.0	89.0	102.0
ENSG00000158286	4499	1234.0	1164.0	638.0	797.0
ENSG00000224032	5499	97.0	97.0	44.0	98.0
ENSG00000261925	4999	0.0	1.0	132.0	143.0
ENSG00000132155	7499	369.0	450.0	242.0	356.0
ENSG00000267265	23499	258.0	216.0	1276.0	824.0
ENSG00000240074	6999	53.0	60.0	8.0	16.0
ENSG00000245261	4999	67.0	38.0	64.0	53.0
ENSG00000145425	34999	1782.0	1757.0	1362.0	1413.0
ENSG00000152056	10999	64.0	65.0	241.0	215.0
ENSG00000226107	5499	11.0	12.0	98.0	69.0
ENSG00000101940	14999	277.0	257.0	263.0	256.0
ENSG00000124120	14499	1248.0	1271.0	1894.0	2244.0
ENSG00000237768	3999	21.0	17.0	62.0	115.0
ENSG00000187862	4499	11.0	7.0	98.0	65.0
ENSG00000269832	5999	135.0	143.0	132.0	126.0
ENSG00000249035	11499	141.0	168.0	173.0	159.0
ENSG00000224727	4499	43.0	52.0	35.0	39.0
ENSG00000144214	5999	17.0	13.0	76.0	36.0
ENSG00000144381	6499	19.0	43.0	115.0	145.0
ENSG00000258959	4499	342.0	205.0	518.0	632.0
ENSG00000225225	14999	933.0	913.0	896.0	918.0
ENSG00000104679	4499	400.0	405.0	230.0	199.0
ENSG00000074755	4499	1.0	2.0	36.0	49.0
ENSG00000204052	6499	1036.0	783.0	973.0	840.0
ENSG00000141564	9999	28.0	8.0	960.0	867.0
ENSG00000270591	15999	32.0	54.0	416.0	346.0
ENSG00000271843	13999	625.0	559.0	498.0	652.0
ENSG00000254794	10999	26.0	30.0	264.0	252.0
ENSG00000201736	5499	75.0	114.0	41.0	23.0
ENSG00000119541	8499	27.0	37.0	96.0	117.0
ENSG00000143198	8999	567.0	726.0	551.0	765.0
ENSG00000159720	7499	271.0	250.0	72.0	104.0
ENSG00000266680	5499	25.0	15.0	341.0	432.0
ENSG00000104524	3999	155.0	129.0	69.0	79.0
ENSG00000147127	4999	267.0	325.0	326.0	322.0
ENSG00000159210	6999	1571.0	1541.0	1111.0	1218.0
ENSG00000169752	6499	208.0	227.0	148.0	198.0
ENSG00000197713	6499	128.0	106.0	114.0	108.0
ENSG00000144048	24499	315.0	297.0	536.0	488.0
ENSG00000255158	6999	238.0	248.0	248.0	204.0
ENSG00000109606	10499	83.0	110.0	159.0	153.0
ENSG00000164889	6999	1444.0	1242.0	1080.0	1093.0
ENSG00000168116	6499	81.0	86.0	49.0	58.0
ENSG00000213117	6999	0.0	7.0	154.0	52.0
ENSG00000229196	13999	5.0	7.0	258.0	161.0
ENSG00000122912	5499	15.0	9.0	69.0	91.0
ENSG00000172613	3999	1795.0	1774.0	1409.0	1220.0
ENSG00000113645	16499	1224.0	1044.0	666.0	392.0
ENSG00000260349	3999	406.0	481.0	254.0	275.0
ENSG00000119048	27499	312.0	334.0	759.0	765.0
ENSG00000196562	5999	934.0	992.0	1077.0	1082.0
ENSG00000269386	11499	7182.0	7049.0	538.0	607.0
ENSG00000185561	5499	179.0	206.0	385.0	366.0
ENSG00000109685	21999	682.0	555.0	927.0	720.0
ENSG00000265600	4999	19.0	25.0	135.0	106.0
ENSG00000233694	4999	0.0	0.0	104.0	54.0
ENSG00000125445	4499	273.0	328.0	551.0	439.0
ENSG00000139146	17499	220.0	213.0	553.0	472.0
ENSG00000135387	7999	182.0	191.0	174.0	228.0
ENSG00000137101	5999	852.0	771.0	333.0	330.0
ENSG00000075711	7999	237.0	247.0	167.0	112.0
ENSG00000116747	6499	271.0	356.0	195.0	233.0
ENSG00000260366	10499	22.0	24.0	303.0	235.0
ENSG00000204685	15499	1763.0	1594.0	1523.0	1340.0
ENSG00000144224	4999	4.0	4.0	40.0	81.0
ENSG00000168036	6999	0.0	1.0	71.0	69.0
ENSG00000119771	5999	56.0	61.0	63.0	64.0
ENSG00000251520	5999	11.0	5.0	82.0	67.0
ENSG00000225155	8499	1.0	2.0	32.0	100.0
ENSG00000067064	13999	17.0	12.0	431.0	364.0
ENSG00000123739	5999	35.0	18.0	146.0	131.0
ENSG00000261668	10499	460.0	427.0	379.0	500.0
ENSG00000206964	17999	644.0	691.0	434.0	636.0
ENSG00000223060	4499	32.0	13.0	46.0	49.0
ENSG00000253039	12499	81.0	104.0	186.0	147.0
ENSG00000025772	12999	672.0	476.0	1063.0	945.0
ENSG00000164823	8999	287.0	354.0	112.0	195.0
ENSG00000266944	5999	319.0	237.0	251.0	294.0
ENSG00000168056	8999	746.0	638.0	348.0	334.0
ENSG00000266053	4999	118.0	111.0	109.0	70.0
ENSG00000115355	17999	148.0	133.0	876.0	714.0
ENSG00000089682	5499	253.0	258.0	206.0	214.0
ENSG00000014919	9999	298.0	231.0	293.0	335.0
ENSG00000158315	3999	8.0	10.0	44.0	53.0
ENSG00000170142	20999	364.0	462.0	399.0	497.0
ENSG00000265370	5999	0.0	1.0	86.0	72.0
ENSG00000108854	10999	506.0	438.0	385.0	417.0
ENSG00000015475	7999	623.0	580.0	817.0	944.0
ENSG00000223187	21499	314.0	266.0	737.0	717.0
ENSG00000128908	7999	45.0	39.0	98.0	88.0
ENSG00000112208	12499	117.0	116.0	132.0	175.0
ENSG00000146666	9999	1.0	5.0	145.0	121.0
ENSG00000238278	5499	173.0	171.0	41.0	51.0
ENSG00000182362	4999	12.0	12.0	80.0	91.0
ENSG00000208018	34499	56.0	51.0	799.0	737.0
ENSG00000136504	11499	98.0	98.0	205.0	187.0
ENSG00000204524	16999	189.0	227.0	303.0	327.0
ENSG00000065559	14999	16.0	11.0	641.0	745.0
ENSG00000089248	12499	902.0	830.0	577.0	582.0
ENSG00000123144	4999	7.0	3.0	49.0	606.0
ENSG00000241493	9999	337.0	288.0	396.0	320.0
ENSG00000077454	9999	95.0	106.0	175.0	178.0
ENSG00000139990	19499	18.0	19.0	412.0	436.0
ENSG00000076108	7999	466.0	493.0	367.0	330.0
ENSG00000251451	4999	8.0	7.0	40.0	24.0
ENSG00000166949	8999	355.0	335.0	311.0	320.0
ENSG00000089723	8999	1016.0	1140.0	891.0	796.0
ENSG00000100558	12999	1811.0	1985.0	1284.0	1664.0
ENSG00000266372	3999	1.0	1.0	48.0	45.0
ENSG00000103253	4499	56.0	26.0	60.0	65.0
ENSG00000264573	13499	993.0	641.0	1168.0	1619.0
ENSG00000260808	8499	175.0	158.0	231.0	254.0
ENSG00000100242	10999	537.0	436.0	749.0	802.0
ENSG00000178761	7499	425.0	459.0	178.0	194.0
ENSG00000132842	21999	124.0	119.0	353.0	303.0
ENSG00000138821	3999	12.0	14.0	17.0	24.0
ENSG00000170779	19499	157.0	151.0	507.0	439.0
ENSG00000055044	4999	26.0	18.0	100.0	113.0
ENSG00000114902	8999	124.0	186.0	182.0	334.0
ENSG00000028116	10999	456.0	597.0	304.0	454.0
ENSG00000230201	3999	24.0	45.0	27.0	34.0
ENSG00000172943	16499	127.0	97.0	540.0	417.0
ENSG00000228816	4499	15.0	9.0	76.0	55.0
ENSG00000103024	28226	1520.0	1061.0	1198.0	1187.0
ENSG00000261335	4499	71.0	73.0	55.0	42.0
ENSG00000138594	4499	70.0	68.0	90.0	88.0
ENSG00000272910	13499	233.0	265.0	267.0	286.0
ENSG00000174485	9499	46.0	51.0	161.0	134.0
ENSG00000116213	3999	602.0	634.0	337.0	415.0
ENSG00000273210	4499	4.0	5.0	35.0	34.0
ENSG00000168566	8999	16.0	10.0	211.0	151.0
ENSG00000261659	10499	1558.0	1345.0	323.0	406.0
ENSG00000095380	5999	941.0	812.0	195.0	302.0
ENSG00000119684	13544	514.0	486.0	473.0	397.0
ENSG00000254307	4499	159.0	173.0	127.0	134.0
ENSG00000154175	20999	2548.0	2696.0	1153.0	1238.0
ENSG00000175309	10999	1688.0	1516.0	1444.0	2112.0
ENSG00000260233	3999	4.0	6.0	56.0	39.0
ENSG00000256269	5499	2201.0	2007.0	1619.0	1531.0
ENSG00000235381	6999	34.0	28.0	72.0	62.0
ENSG00000102302	4999	326.0	377.0	201.0	237.0
ENSG00000244513	7499	206.0	212.0	159.0	223.0
ENSG00000173473	6499	9.0	7.0	178.0	152.0
ENSG00000111786	15230	893.0	833.0	849.0	740.0
ENSG00000236841	11999	343.0	357.0	64.0	45.0
ENSG00000269038	4499	7.0	4.0	52.0	41.0
ENSG00000166579	4999	74.0	58.0	95.0	127.0
ENSG00000258944	7999	3.0	10.0	107.0	77.0
ENSG00000197858	8499	52.0	33.0	416.0	425.0
ENSG00000185515	11499	234.0	188.0	147.0	252.0
ENSG00000179168	9999	4059.0	4351.0	5369.0	4678.0
ENSG00000168802	4999	181.0	175.0	320.0	380.0
ENSG00000119720	11499	255.0	222.0	192.0	197.0
ENSG00000235351	5499	38.0	29.0	140.0	181.0
ENSG00000262668	5499	24.0	28.0	71.0	77.0
ENSG00000013588	4499	136.0	123.0	39.0	84.0
ENSG00000176422	10499	178.0	124.0	382.0	302.0
ENSG00000271782	3999	26.0	30.0	57.0	42.0
ENSG00000197536	14999	643.0	499.0	982.0	1137.0
ENSG00000271755	3999	111.0	107.0	46.0	48.0
ENSG00000254905	7499	105.0	98.0	106.0	81.0
ENSG00000197170	3999	8.0	2.0	147.0	143.0
ENSG00000198612	10499	570.0	554.0	438.0	752.0
ENSG00000264364	5999	44.0	58.0	623.0	709.0
ENSG00000154237	8499	357.0	341.0	148.0	143.0
ENSG00000125843	6499	37.0	44.0	114.0	87.0
ENSG00000152409	13499	4.0	10.0	370.0	226.0
ENSG00000232059	13999	64.0	47.0	210.0	284.0
ENSG00000175467	8999	3.0	4.0	25.0	59.0
ENSG00000185129	8999	468.0	425.0	237.0	352.0
ENSG00000100983	5999	355.0	331.0	592.0	719.0
ENSG00000102910	19999	244.0	187.0	1547.0	1143.0
ENSG00000162377	4999	460.0	442.0	83.0	127.0
